"anio","cuadro","correlativo_filas","correlativo_columnas","valor","unidad","id_agregado_balance","agregado_balance","id_detalle","detalle","id_naeg","naeg","id_ntg","ntg","id_oferta_utilizacion","oferta_utilizacion","id_ntge","ntge","id_ntge_compacto","ntge_compacto","id_ntgeM","ntgeM","id_primaria_secundaria","primaria_secundaria","id_energetico","energetico","id_npg4","npg4","id_tipo_energia","tipo_energia","id_filasXcolumnas","id_ambiente_economia","ambiente_economia"
2015,"Balance Energético","bf011","bc020",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","23ES10",1,"Economía"
2015,"Balance Energético","bf012","bc020",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","23ES10",1,"Economía"
2015,"Balance Energético","bf013","bc020",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería","AE063","Fabricación de alcoholes","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","23ES10",1,"Economía"
2015,"Balance Energético","bf014","bc020",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","23ES10",1,"Economía"
2015,"Balance Energético","bf016","bc020",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf017","bc020",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",NA,NA,NA,NA,2,"Utilización",8,"Pérdidas",6,"Residuos energéticos",8,"Pérdidas",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","28ES10",2,"Ambiente"
2015,"Balance Energético","bf018","bc020",0,"Terajoules",5,"AJUSTE","AJ01","Ajuste",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","27ES10",1,"Economía"
2015,"Balance Energético","bf019","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf020","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf021","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",NA,NA,"P3","Gasto de consumo final",2,"Utilización",5,"Consumo final de los hogares",4,"Consumo final de los hogares",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","25ES10",1,"Economía"
2015,"Balance Energético","bf022","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf023","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf024","bc020",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf026","bc020",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES10","Otras Secundarias","P4804","Otros artículos n.c.p.",2,"Productos","24ES10",1,"Economía"
2015,"Balance Energético","bf001","bc021",943.623339426734,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",NA,NA,"P1","Producción",1,"Oferta",1,"Producción",1,"Producción / Consumo Intermedio",1,"Producción",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","11ES11",1,"Economía"
2015,"Balance Energético","bf002","bc021",513.473705651997,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",NA,NA,"P7","Importaciones de bienes y servicios",1,"Oferta",2,"Importaciones de bienes y servicios",3,"Importación y Exportación",2,"Importaciones de bienes y servicios",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","12ES11",1,"Economía"
2015,"Balance Energético","bf003","bc021",571.248933190585,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",NA,NA,"P6","Exportaciones de bienes y servicios",2,"Utilización",6,"Exportaciones de bienes y servicios",3,"Importación y Exportación",6,"Exportaciones de bienes y servicios",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","26ES11",1,"Economía"
2015,"Balance Energético","bf004","bc021",-57.7752275385884,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","27ES11",1,"Economía"
2015,"Balance Energético","bf005","bc021",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",NA,NA,NA,NA,2,"Utilización",9,"No aprovechado",6,"Residuos energéticos",9,"No aprovechado",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","29ES11",2,"Ambiente"
2015,"Balance Energético","bf007","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf008","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf009","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf010","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf011","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf012","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf013","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería","AE063","Fabricación de alcoholes","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf014","bc021",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","23ES11",1,"Economía"
2015,"Balance Energético","bf016","bc021",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf017","bc021",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",NA,NA,NA,NA,2,"Utilización",8,"Pérdidas",6,"Residuos energéticos",8,"Pérdidas",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","28ES11",2,"Ambiente"
2015,"Balance Energético","bf018","bc021",0.0580655553151114,"Terajoules",5,"AJUSTE","AJ01","Ajuste",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","27ES11",1,"Economía"
2015,"Balance Energético","bf019","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf020","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf021","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",NA,NA,"P3","Gasto de consumo final",2,"Utilización",5,"Consumo final de los hogares",4,"Consumo final de los hogares",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","25ES11",1,"Economía"
2015,"Balance Energético","bf022","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf023","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf024","bc021",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2015,"Balance Energético","bf026","bc021",943.565273871418,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",2,"Energía secundaria","ES11","No Energético","P4104","Aceites, grasas lubricantes y otros aceites preparados",2,"Productos","24ES11",1,"Economía"
2016,"Balance Energético","bf001","bc001",18941.6809304703,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",NA,NA,"P1","Producción",1,"Oferta",1,"Producción",1,"Producción / Consumo Intermedio",1,"Producción",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","11EP01",1,"Economía"
2016,"Balance Energético","bf002","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",NA,NA,"P7","Importaciones de bienes y servicios",1,"Oferta",2,"Importaciones de bienes y servicios",3,"Importación y Exportación",2,"Importaciones de bienes y servicios",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","12EP01",1,"Economía"
2016,"Balance Energético","bf003","bc001",15629.3893930721,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",NA,NA,"P6","Exportaciones de bienes y servicios",2,"Utilización",6,"Exportaciones de bienes y servicios",3,"Importación y Exportación",6,"Exportaciones de bienes y servicios",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","26EP01",1,"Economía"
2016,"Balance Energético","bf004","bc001",936.94580056549,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","27EP01",1,"Economía"
2016,"Balance Energético","bf005","bc001",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",NA,NA,NA,NA,2,"Utilización",9,"No aprovechado",6,"Residuos energéticos",9,"No aprovechado",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","29EP01",2,"Ambiente"
2016,"Balance Energético","bf007","bc001",2375.34573683273,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf008","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf009","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf010","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR04","Centros De Gas","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf011","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR05","Carbonera","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf012","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR06","Coquería Y Altos Hornos","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf013","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR07","Destilería","AE063","Fabricación de alcoholes","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf014","bc001",0,"Terajoules",2,"TRANSFORMACIÓN","TR08","Otros Centros","AE081","Otras industrias manufactureras","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","23EP01",1,"Economía"
2016,"Balance Energético","bf016","bc001",0,"Terajoules",3,"CONSUMO PROPIO","CP01","Consumo Propio",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf017","bc001",0,"Terajoules",4,"PÉRDIDAS","PE01","Pérdidas",NA,NA,NA,NA,2,"Utilización",8,"Pérdidas",6,"Residuos energéticos",8,"Pérdidas",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","28EP01",2,"Ambiente"
2016,"Balance Energético","bf018","bc001",-2.31045127751571e-12,"Terajoules",5,"AJUSTE","AJ01","Ajuste",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","27EP01",1,"Economía"
2016,"Balance Energético","bf019","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE01","Transporte",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf020","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE02","Industrial",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf021","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE03","Residencial",NA,NA,"P3","Gasto de consumo final",2,"Utilización",5,"Consumo final de los hogares",4,"Consumo final de los hogares",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","25EP01",1,"Economía"
2016,"Balance Energético","bf022","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE04","Comercial, Servicios, Público",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf023","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE05","Agro, Pesca Y Minería",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf024","bc001",0,"Terajoules",6,"CONSUMO ENERGÉTICO","CE06","Construcción Y Otros",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf026","bc001",0,"Terajoules",7,"CONSUMO NO ENERGÉTICO","CN01","Consumo No Energético",NA,NA,"P2","Consumo intermedio",2,"Utilización",4,"Consumo de energéticos (intermedio y final, excepto hogares)",1,"Producción / Consumo Intermedio",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP01","Petróleo","P1701","Petróleo crudo y gas natural",2,"Productos","24EP01",1,"Economía"
2016,"Balance Energético","bf001","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT01","Producción",NA,NA,"P1","Producción",1,"Oferta",1,"Producción",1,"Producción / Consumo Intermedio",1,"Producción",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","11EP02",1,"Economía"
2016,"Balance Energético","bf002","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT02","Importación",NA,NA,"P7","Importaciones de bienes y servicios",1,"Oferta",2,"Importaciones de bienes y servicios",3,"Importación y Exportación",2,"Importaciones de bienes y servicios",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","12EP02",1,"Economía"
2016,"Balance Energético","bf003","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT03","Exportación",NA,NA,"P6","Exportaciones de bienes y servicios",2,"Utilización",6,"Exportaciones de bienes y servicios",3,"Importación y Exportación",6,"Exportaciones de bienes y servicios",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","26EP02",1,"Economía"
2016,"Balance Energético","bf004","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT04","Variación De Inventarios",NA,NA,"P5","Formación de capital",2,"Utilización",7,"Formación de capital",5,"Formación de capital",7,"Formación de capital",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","27EP02",1,"Economía"
2016,"Balance Energético","bf005","bc002",0,"Terajoules",1,"OFERTA TOTAL","OT05","No Aprovechado",NA,NA,NA,NA,2,"Utilización",9,"No aprovechado",6,"Residuos energéticos",9,"No aprovechado",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","29EP02",2,"Ambiente"
2016,"Balance Energético","bf007","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR01","Refinerías","AE062","Fabricación de coque y productos de la refinación del petróleo","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","23EP02",1,"Economía"
2016,"Balance Energético","bf008","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR02","Centrales Eléctricas","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","23EP02",1,"Economía"
2016,"Balance Energético","bf009","bc002",0,"Terajoules",2,"TRANSFORMACIÓN","TR03","Autoproductores","AE082","Suministro de electricidad, gas, vapor y aire acondicionado","P2","Consumo intermedio",2,"Utilización",3,"Transformación de energéticos",2,"Transformación de energéticos",4,"Consumo de energéticos (intermedio y final)",1,"Energía primaria","EP02","Gas Natural","P1701","Petróleo crudo y gas natural",2,"Productos","23EP02",1,"Economía"
